 "x" ,
 "http://yago-knowledge.org/resource/_Q2279078" ,
 "http://yago-knowledge.org/resource/_Q23056426" ,
 "http://yago-knowledge.org/resource/_Q2330291" ,
 "http://yago-knowledge.org/resource/_Q23309063" ,
 "http://yago-knowledge.org/resource/_Q2364435" ,
 "http://yago-knowledge.org/resource/_Q2364764" ,
 "http://yago-knowledge.org/resource/_Q2366047" ,
 "http://yago-knowledge.org/resource/_Q2369675" ,
 "http://yago-knowledge.org/resource/_Q2377353" ,
 "http://yago-knowledge.org/resource/_Q23894457" ,
 "http://yago-knowledge.org/resource/_Q2389868" ,
 "http://yago-knowledge.org/resource/_Q2390243" ,
 "http://yago-knowledge.org/resource/_Q2404220" ,
 "http://yago-knowledge.org/resource/_Q24067339" ,
 "http://yago-knowledge.org/resource/_Q2409322" ,
 "http://yago-knowledge.org/resource/_Q2409457" ,
 "http://yago-knowledge.org/resource/_Q2411655" ,
 "http://yago-knowledge.org/resource/_Q2411659" ,
 "http://yago-knowledge.org/resource/_Q2412340" ,
 "http://yago-knowledge.org/resource/_Q2420936" ,
 "http://yago-knowledge.org/resource/_Q2425341" ,
 "http://yago-knowledge.org/resource/_Q2431443" ,
 "http://yago-knowledge.org/resource/_Q2455890" ,
 "http://yago-knowledge.org/resource/_Q2481782" ,
 "http://yago-knowledge.org/resource/_Q24865409" ,
 "http://yago-knowledge.org/resource/_Q24867595" ,
 "http://yago-knowledge.org/resource/_Q24867819" ,
 "http://yago-knowledge.org/resource/_Q24869542" ,
 "http://yago-knowledge.org/resource/_Q24870282" ,
 "http://yago-knowledge.org/resource/_Q24870284" ,
 "http://yago-knowledge.org/resource/_Q24870507" ,
 "http://yago-knowledge.org/resource/_Q24875647" ,
 "http://yago-knowledge.org/resource/_Q24897565" ,
 "http://yago-knowledge.org/resource/_Q24898697" ,
 "http://yago-knowledge.org/resource/_Q24902916" ,
 "http://yago-knowledge.org/resource/_Q24930127" ,
 "http://yago-knowledge.org/resource/_Q24931289" ,
 "http://yago-knowledge.org/resource/_Q24939298" ,
 "http://yago-knowledge.org/resource/_Q24939307" ,
 "http://yago-knowledge.org/resource/_Q24941538" ,
 "http://yago-knowledge.org/resource/_Q24950875" ,
 "http://yago-knowledge.org/resource/_Q24951398" ,
 "http://yago-knowledge.org/resource/_Q2498891" ,
 "http://yago-knowledge.org/resource/_Q2513123" ,
 "http://yago-knowledge.org/resource/_Q2519263" ,
 "http://yago-knowledge.org/resource/_Q25397080" ,
 "http://yago-knowledge.org/resource/_Q25397110" ,
 "http://yago-knowledge.org/resource/_Q2540805" ,
 "http://yago-knowledge.org/resource/_Q25415089" ,
 "http://yago-knowledge.org/resource/_Q25433792" ,
 "http://yago-knowledge.org/resource/_Q2556174" ,
 "http://yago-knowledge.org/resource/_Q25635356" ,
 "http://yago-knowledge.org/resource/_Q25659207" ,
 "http://yago-knowledge.org/resource/_Q2574860" ,
 "http://yago-knowledge.org/resource/_Q2586484" ,
 "http://yago-knowledge.org/resource/_Q2591245" ,
 "http://yago-knowledge.org/resource/_Q26015683" ,
 "http://yago-knowledge.org/resource/_Q26059393" ,
 "http://yago-knowledge.org/resource/_Q2609253" ,
 "http://yago-knowledge.org/resource/_Q2617571" ,
 "http://yago-knowledge.org/resource/_Q2620461" ,
 "http://yago-knowledge.org/resource/_Q2643525" ,
 "http://yago-knowledge.org/resource/_Q26720705" ,
 "http://yago-knowledge.org/resource/_Q2675324" ,
 "http://yago-knowledge.org/resource/_Q2695138" ,
 "http://yago-knowledge.org/resource/_Q2699977" ,
 "http://yago-knowledge.org/resource/_Q2723900" ,
 "http://yago-knowledge.org/resource/_Q2742031" ,
 "http://yago-knowledge.org/resource/_Q2749544" ,
 "http://yago-knowledge.org/resource/_Q2786947" ,
 "http://yago-knowledge.org/resource/_Q27927940" ,
 "http://yago-knowledge.org/resource/_Q2793128" ,
 "http://yago-knowledge.org/resource/_Q2804847" ,
 "http://yago-knowledge.org/resource/_Q2806674" ,
 "http://yago-knowledge.org/resource/_Q2807343" ,
 "http://yago-knowledge.org/resource/_Q2823101" ,
 "http://yago-knowledge.org/resource/_Q2823102" ,
 "http://yago-knowledge.org/resource/_Q2823106" ,
 "http://yago-knowledge.org/resource/_Q2823107" ,
 "http://yago-knowledge.org/resource/_Q2827339" ,
 "http://yago-knowledge.org/resource/_Q2832695" ,
 "http://yago-knowledge.org/resource/_Q2844329" ,
 "http://yago-knowledge.org/resource/_Q28493357" ,
 "http://yago-knowledge.org/resource/_Q28494434" ,
 "http://yago-knowledge.org/resource/_Q28494550" ,
 "http://yago-knowledge.org/resource/_Q28496709" ,
 "http://yago-knowledge.org/resource/_Q28496912" ,
 "http://yago-knowledge.org/resource/_Q28497680" ,
 "http://yago-knowledge.org/resource/_Q28498288" ,
 "http://yago-knowledge.org/resource/_Q28498495" ,
 "http://yago-knowledge.org/resource/_Q28499062" ,
 "http://yago-knowledge.org/resource/_Q28500022" ,
 "http://yago-knowledge.org/resource/_Q28500033" ,
 "http://yago-knowledge.org/resource/_Q2855426" ,
 "http://yago-knowledge.org/resource/_Q2859028" ,
 "http://yago-knowledge.org/resource/_Q2865766" ,
 "http://yago-knowledge.org/resource/_Q28673592" ,
 "http://yago-knowledge.org/resource/_Q28682175" ,
 "http://yago-knowledge.org/resource/_Q28684053" ,
